70
# x y z
0.05	0.485	0
0.1	0.485	0
0.15	0.485	0
0.2	0.485	0
0.25	0.485	0
0.3	0.485	0
0.35	0.485	0
0.4	0.485	0
0.05	0.425	0
0.1	0.425	0
0.15	0.425	0
0.2	0.425	0
0.25	0.425	0
0.3	0.425	0
0.35	0.425	0
0.4	0.425	0
0.05	0.375	0
0.1	0.375	0
0.15	0.375	0
0.2	0.375	0
0.25	0.375	0
0.3	0.375	0
0.35	0.375	0
0.4	0.375	0
0.05	0.325	0
0.1	0.325	0
0.15	0.325	0
0.2	0.325	0
0.25	0.325	0
0.3	0.325	0
0.35	0.325	0
0.4	0.325	0
0.05	0.275	0
0.1	0.275	0
0.15	0.275	0
0.2	0.275	0
0.25	0.275	0
0.3	0.275	0
0.35	0.275	0
0.4	0.275	0
0.05	0.225	0
0.1	0.225	0
0.2	0.225	0
0.25	0.225	0
0.3	0.225	0
0.35	0.225	0
0.4	0.225	0
0.05	0.175	0
0.1	0.175	0
0.15	0.175	0
0.2	0.175	0
0.25	0.175	0
0.3	0.175	0
0.35	0.175	0
0.4	0.175	0
0.05	0.125	0
0.1	0.125	0
0.15	0.125	0
0.2	0.125	0
0.25	0.125	0
0.35	0.125	0
0.4	0.125	0
0.1	0.075	0
0.15	0.075	0
0.2	0.075	0
0.25	0.075	0
0.3	0.075	0
0.35	0.075	0
0.05	0.075	0
0.4	0.075	0
66
# a b m n Double M1 M10 M11 M12 M13 M14 M15 M16 M17 M18 M19 M2 M20 M3 M4 M5 M6 M7 M8 M9 Rec RecBool TM0 TM1 TM10 TM11 TM12 TM13 TM14 TM15 TM16 TM17 TM18 TM19 TM2 TM20 TM3 TM4 TM5 TM6 TM7 TM8 TM9 bat_rx bat_tx err gm i ip iperr k r rhoa rs_check sp stacks temp u vab valid 
72	65	1	71	0.00000000000000e+00	6.63856430053711e+01	6.47607371211052e-02	3.29691022634506e-01	3.70902419090271e-01	3.62660109996796e-01	2.59042918682098e-01	3.57950270175934e-01	4.12113785743713e-01	3.88564437627792e-01	2.62407153844833e-01	2.73761302232742e-01	1.10093250274658e+01	3.21841239929199e-01	1.04794645309448e+00	4.00339096784592e-01	1.41296148300171e-01	1.29521474242210e-01	1.56995728611946e-01	1.41296163201332e-01	4.70987148582935e-02	0.00000000000000e+00	0.00000000000000e+00	2.00000000000000e+01	1.00000000000000e+01	4.00000000000000e+01	4.00000000000000e+01	4.00000000000000e+01	5.00000000000000e+01	5.00000000000000e+01	5.00000000000000e+01	6.00000000000000e+01	6.00000000000000e+01	7.00000000000000e+01	8.00000000000000e+01	2.00000000000000e+01	9.00000000000000e+01	2.00000000000000e+01	2.00000000000000e+01	2.00000000000000e+01	2.00000000000000e+01	3.00000000000000e+01	3.00000000000000e+01	3.00000000000000e+01	1.20515060424805e+01	1.18008003234863e+01	0.00000000000000e+00	1.35621595382690e+00	4.75880146026611e-04	1.35621595382690e+00	0.00000000000000e+00	0.00000000000000e+00	2.12780394251262e+02	0.00000000000000e+00	0.00000000000000e+00	3.79526596069336e+01	1.00000000000000e+00	1.67350921630859e+01	1.01257965087891e-01	2.10732030868530e+00	1
