72
# x y z
1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	0
8	0	0
9	0	0
10	0	0
11	0	0
12	0	0
13	0	0
14	0	0
15	0	0
16	0	0
17	0	0
18	0	0
19	0	0
20	0	0
21	0	0
22	0	0
23	0	0
24	0	0
25	0	0
26	0	0
27	0	0
28	0	0
29	0	0
30	0	0
31	0	0
32	0	0
33	0	0
34	0	0
35	0	0
36	0	0
37	0	0
38	0	0
39	0	0
40	0	0
41	0	0
42	0	0
43	0	0
44	0	0
45	0	0
46	0	0
47	0	0
48	0	0
49	0	0
50	0	0
51	0	0
52	0	0
53	0	0
54	0	0
55	0	0
56	0	0
57	0	0
58	0	0
59	0	0
60	0	0
61	0	0
62	0	0
63	0	0
64	0	0
65	0	0
66	0	0
67	0	0
68	0	0
69	0	0
70	0	0
71	0	0
72	0	0
33
# a b m n M1 M10 M11 M12 M13 M14 M15 M16 M17 M18 M19 M2 M20 M3 M4 M5 M6 M7 M8 M9 TM0 TM1 TM10 TM11 TM12 TM13 TM14 TM15 TM16 TM17 TM18 TM19 TM2 TM20 TM3 TM4 TM5 TM6 TM7 TM8 TM9 bat_rx bat_tx c err fit gm i ip iperr k m0 r rhoa rs_check sp stacks tau temp u vab valid 
72	65	71	2	-3.93282341957092e+00	-4.40051031112671e+00	-4.37925195693970e+00	-4.21981334686279e+00	-4.17198133468628e+00	-4.26233005523682e+00	-3.93016576766968e+00	-3.68303585052490e+00	-3.62457489967346e+00	-3.61394548416138e+00	-3.53156900405884e+00	-5.26147937774658e+00	-3.26052308082581e+00	-4.98511934280396e+00	-5.02763652801514e+00	-4.86819744110107e+00	-5.05952405929565e+00	-4.62372446060181e+00	-4.62372446060181e+00	-4.32610559463501e+00	4.00000000000000e+01	4.00000000000000e+01	8.00000000000000e+01	8.00000000000000e+01	8.00000000000000e+01	8.00000000000000e+01	8.00000000000000e+01	1.60000000000000e+02	1.60000000000000e+02	1.60000000000000e+02	1.60000000000000e+02	1.60000000000000e+02	4.00000000000000e+01	1.60000000000000e+02	4.00000000000000e+01	4.00000000000000e+01	4.00000000000000e+01	4.00000000000000e+01	4.00000000000000e+01	8.00000000000000e+01	8.00000000000000e+01	1.20288457870483e+01	1.15623998641968e+01	3.00096790747921e-01	0.00000000000000e+00	6.02889358554909e-02	-4.02447128295898e+00	2.97106266021729e-04	-4.02447128295898e+00	0.00000000000000e+00	7.52548810555730e+00	1.03625864511668e+01	-1.88768912991492e+02	-1.42057820941646e+03	0.00000000000000e+00	1.24654319763184e+02	1.00000000000000e+00	1.00432549376354e+00	1.86901264190674e+01	-5.60844268798828e-02	2.37411832809448e+00	1
